"","id","text","retweetCount","CreatedAt","author.id","author.userName","author.followers","author.following","author.createdAt","isRetweet","date"
"1567218","1643867397864976385","Chicago mayor-elect Johnson to double down on sanctuary city policies, despite migrant busing furor https://t.co/jSzc3si6ra",14,"Thu Apr 06 06:45:03 +0000 2023","1367531","FoxNews",24462518,261,"Sat Mar 17 19:01:26 +0000 2007",FALSE,"2023-04-05 23:45:03"
"1567225","1643818314840305664","#CorporateBias
Kroger To Close 3 Stores In Los Angeles In Response To Approval Of 'Hero Pay' Mandate
https://t.co/ngqYBgLd5L
11 Mar 2021

#QUOTE .. after the city passed a ""hero pay"" ordinance mandating a $5 pay bump ..

#MAGA #sanctuaryCity qt-maga-073 #BorderObserver",0,"Thu Apr 06 03:30:01 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-05 20:30:01"
"1567231","1643803239161135105","#CorporateBias
Minneapolis backtracks on plan to defund police after resident complaints
https://t.co/DIsK2cHQRg
16 Feb 2021

Minneapolis on Friday backtracked (..) citing longer response times and increased violent crime.

#MAGA #sanctuaryCity qt-sanc-cites-072 #borderObserver",0,"Thu Apr 06 02:30:07 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-05 19:30:07"
"1567274","1656227586907820034","Biden admin talks 'tougher' on border ahead of Title 42’s end — but migrants aren’t listening https://t.co/V5r7j75s43",16,"Wed May 10 09:20:02 +0000 2023","1367531","FoxNews",24462518,261,"Sat Mar 17 19:01:26 +0000 2007",FALSE,"2023-05-10 02:20:02"
"1567324","1656442280255815681","To all of the immigrants who still have enough dignity and respect to come over here the right way- not some phony ass asylum claim, not sneaking in, not barging in like you own the place- don’t know if y’all know this, but we really appreciate you.

https://t.co/3mIMYx6OVc",33,"Wed May 10 23:33:09 +0000 2023","468646961","TomiLahren",2526834,1392,"Thu Jan 19 19:19:11 +0000 2012",FALSE,"2023-05-10 16:33:09"
"1567359","1643773019020558341","#Opinion
Liberal Cities, Radical Mayhem
https://t.co/KuxxMRgufL
The Editorial Board - 2 June 2020

The ""broken-windows"" school of policing says that you can help maintain public order by taking care of ..

#MAGA #sanctuaryCity #sanctuaryCities qt-sanc-cites-070 #borderObserver",0,"Thu Apr 06 00:30:02 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-05 17:30:02"
"1567473","1643757921539354625","The Dr is a bit ""Rah Rah,"" but this is worth listening to

Murder Rates SURGE Across the Nation as Democrat Controlled Cities IMPLODE!!!
Dr Steven Turley - 25 Jan 2021

~13 minutes

VID https://t.co/aOwM2tkhCy

#sanctuaryCity #sanctuaryCities qt-sanc-cites-069 #borderObserver https://t.co/02SEEGdDXK",1,"Wed Apr 05 23:30:02 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-05 16:30:02"
"1567488","1643742838356582403","#BREAKING
NY Could Lose US House Seat Because so Many People Are Fleeing
https://t.co/qvrGpXlrl7
23 Dec 2020

New York has been losing locals since 2016, but the most recent drop was significantly larger than in years past.

#sanctuaryCity qt-sanc-cites-068#borderObserver",0,"Wed Apr 05 22:30:06 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-05 15:30:06"
"1567504","1656437963360808960",".@RepJeffries: “We do have a broken immigration system here in the United States of America and it does require a thoughtful and comprehensive solution.  An approach that is anchored in our values as a country.” https://t.co/jHsQtmgAVt",5,"Wed May 10 23:16:00 +0000 2023","1917731","thehill",4418960,346,"Thu Mar 22 18:15:18 +0000 2007",FALSE,"2023-05-10 16:16:00"
"1567505","1656437963201576961","Los Angeles Times editorial says Joe Biden is relying on failed immigration policies to scare migrants from coming and is not dealing with the root cause of migration.

https://t.co/3iiUhc0z8D",6,"Wed May 10 23:16:00 +0000 2023","27052147","Haleaziz",48755,964,"Fri Mar 27 17:31:15 +0000 2009",FALSE,"2023-05-10 16:16:00"
"1567609","1643732591273451520","Chicago mayor-elect Johnson to double down on sanctuary city policies, despite migrant busing furor https://t.co/aK9J8ZJvGJ",32,"Wed Apr 05 21:49:23 +0000 2023","1367531","FoxNews",24462518,261,"Sat Mar 17 19:01:26 +0000 2007",FALSE,"2023-04-05 14:49:23"
"1567612","1643727720080199684","'It looks like a war zone:' Minneapolis developers shy away from city projects after unrest and calls to 'defund the police'
https://t.co/2wbcYW6Tdw
17 Dec 2020

estimates around 10% to 20% vacancies ..

#MAGA #sanctuaryCity qt-sanc-cites-067 #borderObserver",0,"Wed Apr 05 21:30:02 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-05 14:30:02"
"1567616","1656441683234656256","#InvasionUSA #joebidenDESTROYSAmerica #bloodyhandsbiden #joebidenHATESAmerica #WORSTpresidentEVER #Treasonousjoebiden #FJB #ihatejoebiden #liberalsHATEAmerica  Biden DHS signals Mexican officials when to let illegal immigrants cross 🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬https://t.co/6gWt6JE6DI",0,"Wed May 10 23:30:47 +0000 2023","469913850","pasqueflower19",22636,22585,"Sat Jan 21 03:59:17 +0000 2012",FALSE,"2023-05-10 16:30:47"
"1567617","1656441669036769280","Florida Gov. Ron DeSantis signed into law a sweeping immigration bill that bolsters his migrant relocation program and limits social services for immigrants lacking permanent legal status. https://t.co/uc9Ry8bv0x",75,"Wed May 10 23:30:43 +0000 2023","51241574","AP",15984730,6529,"Fri Jun 26 21:48:52 +0000 2009",FALSE,"2023-05-10 16:30:43"
"1567628","1656441488954503168","Dem Rep: Without Illegal Immigrants, ‘Nobody’ Would Be ‘Cleaning Up In The Hospitals’
https://t.co/m6mFj3e5fb
via @DailyCaller",0,"Wed May 10 23:30:00 +0000 2023","778671623746490368","IRLILaw",9802,837,"Wed Sep 21 19:05:57 +0000 2016",FALSE,"2023-05-10 16:30:00"
"1567629","1656441487985623040","Our Southern Border is OPEN and being FLOODED with illegal immigrants. @TomiLahren gives her passionate Final Thoughts. Tune in right now!

https://t.co/ZO3TdzGqVe",17,"Wed May 10 23:30:00 +0000 2023","334920737","Outkick",282092,632,"Wed Jul 13 21:39:52 +0000 2011",FALSE,"2023-05-10 16:30:00"
"1567634","1656232752419676161","'I'm concerned that hundreds of migrants whom we know nothing about will be wondering around a sensitive seaside resort at the height of summer.'

Conservative MP for South Dorset, Richard Drax, explains why he doesn't want a barge housing migrants in his constituency. https://t.co/YonOzCRj8r",60,"Wed May 10 09:40:34 +0000 2023","1339166129110065152","GBNEWS",627968,59,"Wed Dec 16 11:11:23 +0000 2020",FALSE,"2023-05-10 02:40:34"
"1567635","1656232610043949061","US President Joe Biden and Mexican President Andres Manuel Lopez Obrador discussed border security measures as they prepare for a potential migrant wave when the Title 42 border policy is lifted this week https://t.co/UVjw06yIe1 https://t.co/49EH5Hgp3z",31,"Wed May 10 09:40:00 +0000 2023","1652541","Reuters",25709919,1237,"Tue Mar 20 17:46:05 +0000 2007",FALSE,"2023-05-10 02:40:00"
"1567658","1646622828429443072","Everybody deserves access to affordable and reliable health care—including immigrants. Today's announcement from the White House is a huge win for DACA recipients. Thank you for taking action, @POTUS. https://t.co/6qXcSgMRh3",23,"Thu Apr 13 21:14:09 +0000 2023","1351236267707654145","SenAlexPadilla",70363,371,"Mon Jan 18 18:34:30 +0000 2021",FALSE,"2023-04-13 14:14:09"
"1567724","1655961871478824963","@McguigganPeter @Deborah77129964 @tracieo41096854 Not when claiming asylum",0,"Tue May 09 15:44:11 +0000 2023","116867677","PLANET_ZOMBIE",3688,5014,"Tue Feb 23 20:42:40 +0000 2010",FALSE,"2023-05-09 08:44:11"
"1567775","1646621057518796800","Biden grants Obamacare access to illegal immigrant Dreamers in DACA program

https://t.co/BoeCAhMx8q https://t.co/W67on8TtcU",0,"Thu Apr 13 21:07:07 +0000 2023","14662354","WashTimes",456575,1886,"Mon May 05 17:43:25 +0000 2008",FALSE,"2023-04-13 14:07:07"
"1567878","1643649742495162370","@leighgt @fordnation The migrants hotel and condo rentals are paid with city of https://t.co/biqOeTJCwA taxes #topoli #sanctuarycity",0,"Wed Apr 05 16:20:10 +0000 2023","121644639","GSawision",4460,5066,"Wed Mar 10 04:14:50 +0000 2010",FALSE,"2023-04-05 09:20:10"
"1567887","1656440842830376960","@NatlyDenise_ Ready to bring illegal immigrants to your city.",0,"Wed May 10 23:27:26 +0000 2023","303850691","01splcheck",7814,6921,"Mon May 23 14:37:18 +0000 2011",FALSE,"2023-05-10 16:27:26"
"1567916","1656436782819418114","Title 42- the last and only remaining hindrance to mass illegal immigration left in place under Joe Biden- expires tomorrow. Texas has every right to DEFEND itself!!

https://t.co/NADQ3cSypk",25,"Wed May 10 23:11:18 +0000 2023","468646961","TomiLahren",2526834,1392,"Thu Jan 19 19:19:11 +0000 2012",FALSE,"2023-05-10 16:11:18"
"1567946","1655960128204439557","In other words, resources at border are overwhelmed so migrants are  being ushered into the interior en masse even if they don’t claim asylum.  Border Patrol also lack numbers and other resources to interdict drug traffickers who are smuggling in more drugs that will kill more Americans.  One hundred and eight thousand dead last year alone.  Entirely predictable and preventable. #BidenBorderCrisis",22,"Tue May 09 15:37:15 +0000 2023","13218102","JohnCornyn",376297,13429,"Thu Feb 07 19:52:55 +0000 2008",FALSE,"2023-05-09 08:37:15"
"1567988","1656440527284314112","DHS announces curfew for some illegal immigrants out on catch-and-release https://t.co/cBnG4tSfxj",0,"Wed May 10 23:26:11 +0000 2023","14662354","WashTimes",456575,1886,"Mon May 05 17:43:25 +0000 2008",FALSE,"2023-05-10 16:26:11"
"1568024","1643637155854426113","Democrat Mayor Arrested On Drug Charges - Allegedly Threw Crack Cocaine Out Car Window During Chase
https://t.co/uFbIoM9Aag
9 Dec 2020

Timmy Currier, the Democrat Mayor of Massena, New York was recently arrested ..

Thanks #N3
#sanctuaryCity qt-sanc-cites-066 #borderObserver",1,"Wed Apr 05 15:30:09 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-05 08:30:09"
"1568033","1643622022482653191","LEAKED DOCS: Details of Los Angeles DA's New Policies Are Even More Terrifying
https://t.co/0Es8ARmnz6
8 Dec 2020

Even law-and-order Californians are flabbergasted by the details of LA DA Gascon's policy changes.

#MAGA #sanctuaryCity qt-sanc-cites-065 by #borderObserver",1,"Wed Apr 05 14:30:01 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-05 07:30:01"
"1568110","1643591824492097538","San Jose church stabbing: Police chief, mayor lament 'preventable' tragedy
https://t.co/xPdhSSx0w2
25 Nov 2020

#QUOTE .. at the hands of an (illegal) who was the subject of several civil detention (detainer) requests from (#ICE)

#sanctuaryCity qt-sanc-cites-063 #borderObserver",0,"Wed Apr 05 12:30:02 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-05 05:30:02"
"1568177","1656227586907820034","Biden admin talks 'tougher' on border ahead of Title 42’s end — but migrants aren’t listening https://t.co/V5r7j75s43",16,"Wed May 10 09:20:02 +0000 2023","1367531","FoxNews",24462521,261,"Sat Mar 17 19:01:26 +0000 2007",FALSE,"2023-05-10 02:20:02"
"1568232","1643440829141319680","LA's #sanctuary policy releases 100 criminals a day: #ICE
https://t.co/bJl9hPdA3P
22 Oct 2019

By LA refusing to cooperate, #USBP is actually picking up regular #illegal immigrants while arresting fewer criminals

#sanctuaryCity qt-sanc-cites-060 #borderObserver",1,"Wed Apr 05 02:30:01 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-04 19:30:01"
"1568235","1643425770268762116","#RightBias
NYC Health Commissioner Resigns Amidst Mayor's Bungled Coronavirus Response
https://t.co/bAbPpDrkGQ
5 Aug 2020

.. who notoriously rejected the New York Police Department's pleas for personal protective equipment ..

#sanctuaryCity qt-sanc-cites-059 #borderObserver",0,"Wed Apr 05 01:30:11 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-04 18:30:11"
"1568251","1656435468102148097","DeSantis signs immigration overhaul ahead of expected White House run

https://t.co/8HFxCSjZ9w https://t.co/mgemK8Fgn7",1,"Wed May 10 23:06:05 +0000 2023","14662354","WashTimes",456575,1886,"Mon May 05 17:43:25 +0000 2008",FALSE,"2023-05-10 16:06:05"
"1568256","1655958670012739586","@GillianStubbs10 @Chewbaccasbeard @LordFingringhoe @last_chance_dz @Kevin_Maguire @DailyMirror You do understand why asylum seekers are allowed in without documents don't you?",0,"Tue May 09 15:31:27 +0000 2023","116867677","PLANET_ZOMBIE",3688,5014,"Tue Feb 23 20:42:40 +0000 2010",FALSE,"2023-05-09 08:31:27"
"1568297","1646610966669402113","We commend President Biden for this important step in ensuring DACA recipients are treated with fairness and dignity.

It’s time for Congress to build on the president’s commitment and provide a real path forward for immigrant youth and families.
https://t.co/bgJBE4zBEg",20,"Thu Apr 13 20:27:01 +0000 2023","13393052","ACLU",1821412,5368,"Tue Feb 12 16:27:34 +0000 2008",FALSE,"2023-04-13 13:27:01"
"1568321","1643410630790074369","Seattle Police chief announces her retirement as city council votes to cut police budget
https://t.co/zR8OFKG5cK
11 Jul 2020

Following a cut of nearly $4 million from the department's budget &amp; 100 officers

#sanctuaryCity qt-sanc-cites-058 #borderObserver",0,"Wed Apr 05 00:30:02 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-04 17:30:02"
"1568420","1646606954410790942","Biden to allow DACA migrants to access government health care plans: report https://t.co/xR6sxctdrp",53,"Thu Apr 13 20:11:05 +0000 2023","1367531","FoxNews",24462521,261,"Sat Mar 17 19:01:26 +0000 2007",FALSE,"2023-04-13 13:11:05"
"1568430","1643348976341483521","Hennepin County will no longer honor warrants for illegal immigrants
https://t.co/SWt7ZZO29A
9 Sep 2021

This change effectively makes Minneapolis a sanctuary city, as the sheriff's office will no longer cooperate with ICE to apprehend ..

#MAGA qt-maga-3961 #BorderObserver https://t.co/byeSv6rdAz",0,"Tue Apr 04 20:25:02 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-04 13:25:02"
"1568467","1655880852843163650","“If we had stayed, we were going to die.”

Sudanese refugee Samer explains why his family had no choice but to flee to Egypt.

https://t.co/P4chsCpabV",2,"Tue May 09 10:22:14 +0000 2023","875731720204673026","Refugees_EU",10338,1314,"Fri Jun 16 15:08:07 +0000 2017",FALSE,"2023-05-09 03:22:14"
"1568538","1643274733931184129","Barr: Murders Drop 50% in Chicago Thanks to President Trump's Operation Legend
https://t.co/a3yBx1IMRA
9 Sep 2020

In August, 45% drop compared to July &amp; 35% drop compared to June, ..

#sanctuaryCity qt-sanc-cites-053 #borderObserver",0,"Tue Apr 04 15:30:01 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-04 08:30:01"
"1568592","1655879421142896640","There's no announcement on 2023-24 Refugee and Humanitarian visa numbers in tonight's #Budget2023. RCOA is hearing an announcement may come next month after the Government's community consultation process concludes. #auspol",9,"Tue May 09 10:16:33 +0000 2023","313083365","OzRefugeeCounc",21142,2409,"Wed Jun 08 03:42:54 +0000 2011",FALSE,"2023-05-09 03:16:33"
"1568606","1656218580130603009","The drop of fertility in Brussels is pretty much the steepest of any larger city in the EU during that period and a strong indicator that migrant fertility in Belgium is declining.",2,"Wed May 10 08:44:15 +0000 2023","1873277766","BirthGauge",17746,434,"Mon Sep 16 23:03:00 +0000 2013",FALSE,"2023-05-10 01:44:15"
"1568668","1643244534602645504","Portland, Oregan

Portland mayor says he'll move soon, after protests at his condo building

Stand &amp; face your constituents @tedwheeler! You created this disaster.

#sanctuaryCity qt-sanc-cites-051 #borderObserver https://t.co/ni1Z3GWQIe",0,"Tue Apr 04 13:30:01 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-04 06:30:01"
